customer_id,age,annual_income,bmi,credit_score,years_employed,education_level,employment_status,region,marital_status,loan_purpose,customer_satisfaction,risk_category,loan_default
1197,27.393710765586405,52245.40694965114,,702.865252982541,0.29027185182642223,High School,Self-employed,Central,Divorced,Car,Satisfied,Medium,0
1198,39.84470127134634,36985.03656121555,29.947157852575664,777.2768559497981,,Master,Full-time,West,Married,Car,Very Satisfied,Medium,0
1199,,,25.893373603458176,690.2654543362078,1.7457654270141079,Bachelor,Self-employed,South,Married,Personal,Dissatisfied,Low,1
1200,24.284356426032524,58852.94166313383,24.462249899147604,604.8889302988808,0.009068387942867514,Master,Full-time,West,Divorced,Personal,Satisfied,Medium,0
1201,42.2934483241794,10926.193765714286,22.222163817883605,609.6311447124925,1.2668418054359702,Master,Full-time,North,Widowed,Education,Very Satisfied,Medium,0
1202,44.72941431641881,19536.41106958479,,671.4699458396366,2.0809198527835906,Bachelor,Unemployed,North,Widowed,Education,Satisfied,Very High,1
1203,50.996614918103326,194437.45964316346,36.44384011957273,533.8494720248403,23.5449757930264,High School,Full-time,Central,Married,Personal,Satisfied,Very High,1
1204,50.645624624418836,36171.74962261811,28.170593248149984,637.1066976172226,3.7068742502952112,Associate,Unemployed,East,Married,Business,Neutral,High,0
1205,,10824.205319273651,21.04435481398592,748.6892406407228,1.145267073498393,High School,Part-time,North,Single,Car,Satisfied,High,0
1206,26.74609952101853,20538.077726865475,27.939329491614064,452.78715339512473,2.038475548924223,Master,Full-time,South,Married,Home,Satisfied,Low,1
1207,44.18042320650392,217658.02581856344,31.81008088397769,788.1033891615064,2.004684536187031,High School,Full-time,Central,Divorced,Personal,Dissatisfied,Low,0
1208,44.1654314109465,32151.086500999063,27.337588062650212,751.0136796832844,0.09961447960299895,High School,Full-time,East,Divorced,Home,Satisfied,High,0
1209,44.18057223567257,98263.62008453406,33.370106710665624,608.6211845752571,0.726187088826022,Bachelor,Full-time,Central,Married,Home,Neutral,Medium,1
1210,75.0,52715.81577047697,18.785934289650164,698.9051745084629,5.940439200450781,High School,Full-time,North,Married,Personal,Satisfied,Medium,0
1211,44.850686128318,36644.542128740315,16.543389763098947,650.2832954215694,0.6405931210138227,High School,Self-employed,East,Single,,Very Satisfied,High,0
1212,51.62678768216719,78062.67295467992,27.802587109268767,,1.3115941254391486,Bachelor,Full-time,West,,Personal,Satisfied,Medium,0
1213,49.448021161918426,11723.914332522623,27.882480716869416,738.4414828492947,2.1595893257046823,High School,Full-time,East,Married,Education,Satisfied,Low,0
1214,45.81669501566957,20646.89921606881,15.0,523.9936349135291,7.088614407725315,High School,Full-time,South,Married,Medical,Satisfied,Low,0
1215,34.216769064315855,36482.551811548,23.382119543989923,702.8536172117759,4.3661677646194805,Associate,Unemployed,West,Single,Car,Dissatisfied,Low,0
1216,47.10763064591921,21900.338253228972,21.456688428082725,631.4934931721077,5.839811592673174,Bachelor,Full-time,West,Married,Business,Very Satisfied,High,1
1217,28.72609742554914,34597.38315743493,19.54026879648422,657.454931346629,4.185230082791979,Bachelor,Full-time,South,Single,Car,Dissatisfied,Medium,0
1218,35.15817671911989,81815.97749437275,21.444791176950947,584.4645289127166,5.753620514313918,Associate,Retired,West,Widowed,Home,Dissatisfied,,0
1219,32.175637426050756,,29.4789390079968,807.3323362208752,0.014231001259328703,Bachelor,Full-time,North,Married,Car,Satisfied,High,0
1220,38.98248967263587,108920.13882059528,21.412974893551457,743.6055637912318,13.36086847160297,Associate,Full-time,East,Divorced,Business,Satisfied,Low,0
1221,65.77590280008211,55117.64449291545,21.58438932709079,583.4205952424329,0.5878415922196569,Master,Self-employed,East,Single,Home,Neutral,Low,0
1222,,88918.58892358479,18.405973455711603,529.8850453780791,2.6064770053461617,High School,Self-employed,South,Single,Education,Neutral,Medium,1
1223,46.23512228449416,47172.096453302234,32.84454821257913,615.2894632119936,7.3710042256065105,Bachelor,Full-time,North,Married,Home,Very Satisfied,Very High,1
1224,18.64740954572418,34400.78662081253,28.673161827353173,689.1052381482175,,Master,Full-time,West,Married,Home,Neutral,Low,0
1225,,,15.0,671.6185259551601,14.672485230271386,Master,,East,Married,Business,Neutral,,1
1226,51.067407163608394,32028.76957949774,21.58879960388407,762.7819542291419,,High School,Full-time,East,Single,Medical,Neutral,Low,0
1227,38.77136022914555,60252.95488438803,29.14258942197463,721.0927749962767,10.39478451978521,High School,Unemployed,East,Single,Car,Neutral,Low,0
1228,25.067062664848326,77756.5769868594,32.90696274491418,737.2612123177616,8.325496120573646,Bachelor,Full-time,East,Married,Education,Satisfied,Very High,0
1229,29.41635548888038,81218.27989575238,30.704193796833284,679.4169860549393,19.812978271053307,High School,Full-time,Central,Single,Medical,Satisfied,Low,0
1230,46.15517298721611,24360.89344481953,24.721585448710574,524.9631142810109,13.055600812001957,Master,Full-time,South,Single,Business,Satisfied,Medium,0
1231,29.23560041939436,92149.74938910788,16.843115696034808,632.3871321967789,11.41998634542669,Bachelor,Self-employed,West,Married,Business,Neutral,Low,0
1232,40.5975030749837,27245.04237468385,30.851244969556554,745.40807659178,6.576465229232399,,Unemployed,West,Single,Home,,High,0
1233,38.54686207884576,79731.67336795389,25.01551574339748,645.3629364327819,2.286409649679,High School,Part-time,South,Single,Education,Very Dissatisfied,High,0
1234,30.180795828730197,67582.48174273591,26.84431007307535,695.2781331761372,0.5609490143628113,Bachelor,Unemployed,North,Single,Car,Neutral,High,0
1235,63.72732907190391,80111.79671591482,25.612897808957516,621.312651627848,5.834108532781242,Bachelor,Full-time,South,Widowed,Education,Very Dissatisfied,Low,1
1236,45.60702826781613,23789.459593534724,19.72235250211866,557.316933631234,19.234473604761362,Master,Full-time,East,Married,Personal,Neutral,Low,1
1237,18.0,69755.93918334755,28.321251061114946,638.8990342358501,6.484177925032009,High School,Self-employed,East,Divorced,Education,Dissatisfied,Medium,0
1238,40.23745177723313,94028.78199722136,27.632295155567235,677.8142698729389,13.20635473871869,High School,Unemployed,South,Single,Home,Satisfied,Low,0
1239,30.058562422779346,55052.22008719461,24.37105578542601,590.9881052484701,8.155982437112787,Associate,Self-employed,South,Married,Medical,Neutral,Medium,1
1240,48.22920001755469,29996.320173492728,28.855528999312437,,0.890341125934401,High School,Self-employed,West,Single,Education,Dissatisfied,Medium,1
1241,28.48975113880759,85122.66123509531,19.63000226288347,565.4483082212615,,Bachelor,Full-time,West,Married,Medical,Neutral,Low,1
1242,36.62316270239721,52488.62596699939,25.154986120584457,750.7320425807686,2.091730579363728,Master,Full-time,Central,,Education,Neutral,High,0
1243,44.05984734776548,17949.785459058014,26.630637364678943,623.4989818170769,0.9211796061320907,Associate,Unemployed,Central,Divorced,Home,Satisfied,,0
1244,48.389062330041455,28632.173801467223,17.82536183932469,780.7479990613565,4.357200308956076,Master,Full-time,East,Married,Education,Neutral,Very High,0
1245,,35747.05908078617,,787.5873065486818,,High School,Full-time,Central,Divorced,Education,Dissatisfied,Medium,0
1246,33.985985169908616,120993.36309062049,30.16822573340648,642.7058631750431,7.166066887053835,High School,Part-time,Central,Single,Home,Neutral,Low,0
1247,32.30065626606853,108891.78302776403,24.983845379785663,559.2396140707385,2.7529175644469324,High School,Full-time,,Married,Education,Neutral,Low,0
1248,30.160049209115456,,26.329425487428278,462.26919100399965,0.022573283619333244,Associate,Self-employed,South,Married,Education,Satisfied,Low,0
1249,59.185450883373164,56354.43194075155,29.311720196170835,517.5166634275888,1.8791141521290453,Master,Full-time,West,Divorced,Business,Very Satisfied,Low,1
1250,42.85978053153147,84808.99379568455,24.560999455668636,526.3548657591206,3.740755572127058,High School,,Central,Single,Car,Very Dissatisfied,Very High,0
1251,22.86939254797946,,25.011013002278556,774.0622664715354,1.959666934925426,Bachelor,Part-time,West,Divorced,Education,Satisfied,Low,0
1252,49.014343364657314,49221.3060744885,20.616482427337665,,0.5884866386562728,Bachelor,,Central,,Home,Neutral,Low,0
1253,63.4658743641516,64278.4445159911,26.425316113396175,685.0644071682789,2.923840737821466,Master,,Central,Married,Car,Dissatisfied,Low,1
1254,50.38958312661376,,24.8257575819761,450.16210919583864,1.4601429709697933,High School,Full-time,East,Single,Home,Very Dissatisfied,Low,1
1255,19.767560408551837,55600.48781132252,28.995448975266612,542.1830213704465,11.997263129599919,High School,Full-time,North,Married,Home,,Low,0
1256,32.189191125604985,134858.79020253388,29.317299770916193,729.8371798801659,0.5365594723593604,High School,Full-time,South,Married,Car,Neutral,Medium,0
1257,53.20293379023947,68546.10549351537,30.456045195064405,675.8096701144327,0.25200861096361,Associate,Part-time,South,Married,Car,Very Satisfied,Medium,0
1258,29.507966412574632,85010.25064275421,23.958698245524346,636.7515249182962,0.026641697883699415,High School,Full-time,East,Divorced,Car,Satisfied,Low,0
1259,43.32583313775474,,15.61709457187942,700.835812274011,1.9880032049359262,Master,Full-time,East,Married,Medical,Neutral,Low,0
1260,47.29560864115204,124839.14024324328,30.208198732323872,797.2218025522234,5.39974034262956,Bachelor,Full-time,South,Married,Education,Satisfied,Medium,0
1261,26.876834341063002,43841.081534163546,28.655604820487046,630.1061782816655,6.5543345670898585,Bachelor,Part-time,South,Divorced,Education,Very Satisfied,Medium,0
1262,37.2856957272584,30908.552717391092,23.32354197656955,656.2432822392262,3.0189249421793827,Bachelor,Full-time,North,Married,Medical,Very Satisfied,Low,0
1263,18.0,44144.220387570844,29.274700997836685,,5.7652681984560274,High School,Unemployed,Central,Married,Medical,Satisfied,Very High,0
1264,25.70734830398852,20110.28601177826,19.257050987418793,850.0,2.2307639661741767,Associate,Part-time,North,Single,Personal,Neutral,Medium,0
1265,34.96918218328208,91928.39493399921,31.651201064351376,461.0579362022877,5.510184027991956,PhD,Self-employed,South,,Home,Dissatisfied,,0
1266,23.026601816421806,40085.203947333765,24.83187724102975,711.4900713309927,0.20721502665432237,Master,,Central,Married,Business,Neutral,High,1
1267,57.588935647179625,31470.992035820032,22.355361934975523,639.6677976116843,2.477657426223373,Master,Full-time,South,Divorced,Personal,Satisfied,Medium,0
1268,20.838303464472407,44318.920340979756,23.39149221880556,701.0094553565762,7.823510198881735,Master,Self-employed,North,Single,Personal,Very Satisfied,High,0
1269,32.7194661596362,95875.84888830688,25.342575069998936,590.8364701404748,8.122910810898503,High School,Full-time,North,Single,Education,,Very High,0
1270,39.5688869274331,53043.89410684314,26.439939633502682,645.5931472227395,,High School,Unemployed,North,Married,Home,Very Satisfied,Low,0
1271,55.29527946879338,21040.06462295015,26.741401401997035,714.0269521518945,1.142279563321968,High School,Unemployed,Central,Single,Medical,Neutral,High,0
1272,20.769654185846726,64795.30965443378,,850.0,1.4198124529440315,Associate,Full-time,West,Married,Education,,Low,0
1273,51.957965025859515,28074.361239245485,27.501197867307397,722.7232570461864,27.719462250768274,High School,Full-time,West,,Car,Very Satisfied,Low,0
1274,38.122796732235045,13444.68824730241,26.54139637166717,573.6740961772542,0.5456045922692324,Bachelor,Full-time,South,Married,Car,,High,1
1275,26.22189618742459,120283.21037953196,23.262135022128003,611.8616286179567,0.9962971743097991,Bachelor,Part-time,Central,Divorced,Car,,Very High,0
1276,43.54524169115925,64494.673946182564,22.50904687789368,609.1927302454532,0.6964612334854923,Master,Full-time,East,Married,Home,Satisfied,Medium,0
1277,40.38871634688164,46771.88725425339,29.541827714474188,488.39211446329864,1.9849181166418144,Bachelor,Full-time,West,Married,Car,Satisfied,Low,0
1278,30.797397474094463,39840.30196776492,29.121630179989527,620.2918827468707,1.1797246727015556,Master,Full-time,Central,Single,Medical,Very Satisfied,Medium,1
1279,38.83762501988023,113351.36525278601,26.785681775806317,715.954617363957,3.442668789369576,High School,Full-time,Central,Married,Car,Satisfied,Medium,0
1280,33.37623683765888,312479.1700568899,31.120977329951007,,3.2315155619435183,High School,Retired,West,Divorced,Education,Neutral,Low,0
1281,39.362208143014975,64168.53824941874,16.693361719161828,744.3634385945534,,Bachelor,Self-employed,Central,Single,Personal,Satisfied,,0
1282,45.94556809425256,26429.05337377333,23.678026792466483,693.8997338975904,0.17678864717200282,High School,Full-time,Central,Married,Education,Neutral,Low,0
1283,57.03220179374422,44681.762012707426,20.71841443832678,,1.9274270167774041,,Full-time,West,Single,Car,Satisfied,Low,0
1284,23.146214014077813,63471.33104052845,37.781361325689254,,4.5398508695849475,,Full-time,North,Single,Education,Dissatisfied,Low,0
1285,63.5964004958752,11971.486972868692,30.066099101979933,793.848962687693,4.641838856127788,High School,Full-time,South,Single,Home,Very Satisfied,Medium,0
1286,18.0,59916.039591203364,26.104690081708622,716.0193032155279,3.2708462248950125,Bachelor,Self-employed,East,Single,,Very Satisfied,Medium,0
1287,36.178578859573,63694.600770670266,30.42495289423078,650.7905289408333,8.455017292250913,Associate,,South,Divorced,Business,Neutral,Low,0
1288,45.05980647781492,108641.12725446757,32.08137831877558,628.6085014735114,0.32387766032265725,Bachelor,Full-time,North,Married,Medical,Neutral,High,1
1289,41.37190241282039,,32.02815845762036,656.8948163406494,8.450197532406357,Bachelor,Unemployed,North,Single,Business,Satisfied,Low,0
1290,30.527605762152874,52402.17076026699,,603.9412797851927,3.4135515774059186,Associate,Unemployed,Central,Married,Home,Satisfied,Medium,0
1291,35.5025329957127,121635.25639486297,25.18729838358969,460.5725444852887,0.7179703748173966,High School,Full-time,South,Single,Car,Neutral,High,0
1292,32.083988784094004,166276.44132294646,23.99317290258024,833.7960119481257,10.844727248540085,High School,Full-time,North,Married,Home,Dissatisfied,Low,0
1293,30.927622916669463,49849.85532338106,21.689054100096573,663.9792499279462,5.238105307950207,Associate,Full-time,South,Single,Education,Satisfied,Medium,0
1294,48.19522516425229,63001.40124312269,29.012236333645035,685.8332538610283,0.8929168834625756,Bachelor,Part-time,North,Single,Home,Satisfied,High,0
1295,42.284185831580565,16977.115822973028,25.705321323356095,644.7883025110782,,Bachelor,,East,Divorced,Personal,Neutral,Medium,1
1296,29.68508485687215,20525.351149110855,24.40764484741402,583.839487934787,0.7605700581637804,Bachelor,,North,Single,,Satisfied,Medium,0
1297,48.79519850519901,29645.991803489436,24.14669319136099,633.2667967146107,4.6926556328613565,High School,Full-time,South,Divorced,Home,Very Satisfied,High,0
1298,41.68759425051931,,33.750963153173444,506.054471402512,0.987965285633192,Bachelor,Unemployed,Central,Married,Education,Dissatisfied,Very High,0
1299,47.75434542606752,25395.472400198232,31.263402064208357,850.0,1.2793867371015222,Bachelor,Self-employed,South,Single,Home,,Low,0
1300,45.555546103083344,47973.437572656505,35.65196928064083,538.8939201419844,0.12730563360972041,Bachelor,Retired,West,Married,Business,Dissatisfied,Medium,0
1301,28.05205986893513,,29.145081499460545,557.1230344537538,6.41743761691366,Bachelor,Full-time,South,Married,Medical,Neutral,Low,0
1302,31.277827517636364,93203.18172803296,26.78477220127449,610.3766716052239,8.313254709024907,Bachelor,Full-time,East,Single,Home,Dissatisfied,Low,0
1303,46.967523261479144,36869.34819878752,26.372987746275378,765.926815236714,7.969008409010888,Bachelor,Full-time,East,Single,Car,Satisfied,Low,0
1304,45.32444318520158,12431.25607227456,21.398492263692635,651.3058099336389,0.6823536920125282,Bachelor,Full-time,East,Single,Medical,Very Satisfied,Very High,0
1305,37.74918087243022,52862.56458429709,20.192905041242994,,11.680767676064871,High School,Part-time,,Divorced,Business,Satisfied,Medium,0
1306,39.407928599705386,48604.9757022707,29.03670510946437,762.8904524681606,5.577960609946412,Bachelor,Full-time,East,Married,Medical,Neutral,Low,0
1307,53.3319787494611,29224.71607515707,21.82660644758373,715.7900564106933,11.39085881050147,High School,Full-time,South,Single,Home,Very Dissatisfied,Low,1
1308,30.90114333397004,51896.15232563942,27.55728876933618,698.4591461494807,2.963437814313947,High School,Unemployed,Central,Divorced,Home,Satisfied,Very High,0
1309,44.565168574040456,25715.295437608147,32.07733341547606,714.4160817053756,2.8719773918065767,PhD,Full-time,East,Single,Home,Dissatisfied,Medium,0
1310,35.57368817079327,59748.77527977185,23.172730334845518,850.0,7.674819220265402,PhD,Self-employed,South,Single,Car,Neutral,,0
1311,35.38782556127336,237935.44161945666,36.55240817295789,846.6585405532501,0.4897063956843798,High School,Full-time,,Single,Business,Satisfied,High,0
1312,51.185322223846285,16591.34937052885,21.546524395279505,588.1956191297035,3.678958723037449,Associate,Self-employed,North,Married,Home,Very Satisfied,Medium,0
1313,47.904996187856355,35963.317794199924,31.450973782449232,796.1496493530037,9.051172501167025,High School,Full-time,Central,Single,Education,Dissatisfied,Low,0
1314,47.762115632007664,32666.224302428607,28.62378090566181,684.485137078301,8.865451039435776,Bachelor,Self-employed,Central,Married,Car,Satisfied,Medium,0
1315,53.665745685851945,37799.232225529726,32.47047624973076,694.9186234523975,15.632948375819726,Master,Full-time,,Divorced,Personal,Very Dissatisfied,Very High,0
1316,38.25204609959311,,20.919011943201554,497.69562515210043,5.9911564840271865,PhD,Full-time,Central,Single,Home,Satisfied,Very High,0
1317,46.18343565553957,67893.52414566207,38.03510458476806,634.6652811150624,1.164521599015576,Bachelor,Self-employed,Central,Single,,Satisfied,Low,0
1318,34.27679892087853,81573.51372538783,25.60612458108547,,0.10244391920110599,Associate,Full-time,North,Married,Business,Very Satisfied,Low,0
1319,41.8899962298613,49926.00572769447,29.883239696496407,724.5252933403979,3.2640181692081196,Bachelor,Full-time,South,Married,Home,Satisfied,Low,0
1320,36.438283347587785,22175.434653226162,33.722437444732506,746.3972450362525,3.6046875532652303,Associate,Unemployed,Central,Divorced,Education,Neutral,Medium,0
1321,39.16395157991262,25114.202035285503,23.47668966252392,463.296228408532,1.3739120566116447,Master,Unemployed,South,,Car,Neutral,High,0
1322,45.14188430524296,,30.628631814735893,648.0168622396156,0.6659283883747046,Master,Full-time,East,,Personal,Dissatisfied,Low,0
1323,28.181351801198332,54311.92738851607,22.642651773892535,750.9675354314827,4.411961242484555,Bachelor,Full-time,,Single,Business,Satisfied,High,0
1324,63.10864730822552,,33.4848079022892,633.19889339179,7.225037128645576,Associate,Full-time,North,Single,Business,Very Satisfied,Medium,0
1325,25.927791422003576,58451.770772370335,22.699096343856333,715.6157280502127,24.920529352378523,,Full-time,North,Married,Medical,Satisfied,High,0
1326,23.429736646547212,24105.396221022347,26.692534912478795,681.6048920864375,7.100344098371952,High School,Retired,West,Single,Medical,Satisfied,Very High,0
1327,,35841.39937865926,28.0306035050598,680.7494208757364,7.890481517598187,Master,Part-time,South,Single,Business,Neutral,Medium,0
1328,47.499952327555235,68795.14742425474,30.421498848613076,625.5816519738532,4.7915682546826766,Bachelor,Full-time,East,Married,Education,Satisfied,Low,0
1329,45.489437804625865,75071.74218292741,36.34238154213273,540.5077276277862,21.31594396694267,Associate,Retired,Central,Single,,Neutral,Medium,0
1330,45.54014611117136,81884.51494817495,24.24015505192755,549.0622867317476,,Bachelor,Part-time,East,Married,Car,Dissatisfied,High,1
1331,37.853038725837024,26131.206543035943,32.193673871368034,713.8417263009785,,Master,Part-time,South,Single,Medical,Satisfied,Low,1
1332,27.232947542170024,,36.35129224317068,651.7512429966995,,High School,Full-time,North,Divorced,Business,Satisfied,High,0
1333,,43744.38270165169,27.328666804324588,637.5338979853498,13.286203279176972,Master,Full-time,West,Single,Car,Neutral,Low,0
1334,29.87405946185466,116313.46499478456,23.749336249398542,611.8498961909883,2.401606115428015,Master,Part-time,South,Divorced,Home,Satisfied,Low,1
1335,49.70143680101302,32327.676746084555,17.849831302823542,622.5330039067323,0.40964190472759743,Master,Full-time,South,Single,Home,,Low,0
1336,36.23531142197434,64407.35633418873,35.91637883705531,744.2220615039325,0.9429480153185847,Associate,Full-time,Central,Married,Home,Neutral,Very High,0
1337,,64410.805376238735,25.27777835037818,619.8280326318776,0.3052473701862774,High School,,East,Single,Home,Satisfied,Medium,0
1338,34.14336990016408,77378.45408281633,21.493207503847245,529.3041758028588,0.556875808430199,Associate,Full-time,East,Married,Car,Neutral,Low,0
1339,42.95517745130749,133074.46694626205,19.708349578951186,716.9286597986156,1.020696690618625,Associate,Full-time,Central,Single,Home,Neutral,Very High,0
1340,31.235305366352303,125134.42705265233,21.483929048049795,631.5611002521755,,High School,Part-time,West,Married,Business,Neutral,High,0
1341,28.133355253202822,34311.522157244974,,652.8256278979499,3.921267158665564,Bachelor,Full-time,,Married,Home,Neutral,High,0
1342,40.924246537902945,13922.516981993285,31.78934263837369,794.682047575956,6.218457235949703,Bachelor,Full-time,North,Married,Home,Satisfied,Low,0
1343,40.93959885330467,32626.574329828436,29.76060935727768,648.1495498384544,1.1844843309369564,Master,Part-time,West,Married,Education,Very Satisfied,Low,1
1344,31.916681895546443,51297.81185899199,27.16168913676682,676.0265305806853,,High School,Full-time,Central,Single,Personal,Neutral,Medium,1
1345,32.347540332580124,39458.81834111469,20.27239705249332,543.8968857831508,6.09135729805927,Bachelor,Full-time,South,Single,Education,Dissatisfied,High,0
1346,40.784599248291634,159650.02675957006,22.850295270489763,630.2297492884136,4.089271955151633,Bachelor,Self-employed,East,Married,Car,Neutral,Medium,0
1347,20.62298790203211,49576.30032973612,20.96690294659362,704.8573440687741,11.697172329524747,Bachelor,Full-time,South,Single,Education,Satisfied,Medium,0
1348,21.11043470748134,72564.21174877345,29.364105027631325,510.0163639542882,,Master,Self-employed,East,Single,Car,Neutral,High,1
1349,29.378669344970767,55844.62644362821,21.18343760569148,668.0760583804139,0.9747333414986254,Bachelor,Self-employed,South,Single,Car,Satisfied,Low,0
1350,35.438634179457836,39815.83951664454,22.928769444732037,659.0711965380326,2.798896219876159,Master,Full-time,Central,Single,Home,Satisfied,Medium,0
1351,41.73089078717606,15446.118071114719,25.582563785007466,653.7158710028696,0.677453612773305,Associate,Full-time,Central,Married,Education,Satisfied,Medium,0
1352,55.70427460339462,,18.150999234518267,,4.176966683028633,Bachelor,Retired,West,Married,Business,Very Satisfied,Low,0
1353,48.29191547842423,345513.9770369631,26.733857154204234,680.099466336367,2.5408164098043877,High School,Full-time,,Divorced,Business,Neutral,Low,0
1354,36.080737640438876,23232.90705243426,,783.0264708520799,,,Self-employed,South,Married,Car,Very Satisfied,High,0
1355,37.771805505167734,16499.348485395196,32.421045729808455,560.5769435965367,0.9315865239704285,High School,Part-time,West,Divorced,Personal,Neutral,High,0
1356,25.969647624346294,156660.07059416352,22.40067227483124,662.2332110496513,2.0423849840849613,High School,Full-time,West,Married,Car,,Low,0
1357,37.77784236809132,,20.004022408438324,657.6020107750953,4.6819487385577565,High School,Full-time,Central,Divorced,Home,Satisfied,Low,0
1358,34.53609633295834,54855.1815189222,24.629701752043577,553.7670955620428,4.287576869632668,High School,Full-time,Central,Divorced,Car,Satisfied,Low,0
1359,41.872622724057074,111035.39656352931,21.00954353281992,736.0665501882212,0.8933850324765238,High School,Full-time,South,Married,Education,Very Satisfied,Very High,1
1360,,29765.308028829277,26.69577295906562,850.0,0.6671987597790472,Master,Part-time,Central,Married,Home,Neutral,Medium,0
1361,44.23215817089407,,17.20032569086697,648.4694532964552,0.1351952249253835,High School,Unemployed,Central,Single,Business,Very Satisfied,Very High,0
1362,56.39286695603093,,23.473272983113592,695.451897944639,0.06251718494302455,Bachelor,Self-employed,South,Single,Personal,Dissatisfied,High,0
1363,36.69487821851771,173895.98649515648,21.858141650888903,657.6066628233795,10.593425401406984,High School,Full-time,West,Widowed,Car,Very Dissatisfied,Low,0
1364,42.820540665187295,24315.6003050818,29.338785385430345,585.7773797083541,0.2306849288387525,Master,Unemployed,South,Widowed,Education,Neutral,Low,1
1365,46.281727900533355,105708.50953899321,22.447176451873176,486.1315749978186,6.569331035858578,Master,Self-employed,North,Married,Home,Satisfied,Medium,1
1366,33.185354337369965,61642.289787957256,17.819521207007504,586.4803865214171,10.278042931271717,Bachelor,Unemployed,South,Divorced,Car,Satisfied,Low,0
1367,40.689109781725,54059.287527802095,25.490899515327257,,0.5160244731871287,Bachelor,Full-time,North,Divorced,Home,Satisfied,Low,1
1368,,48793.9918604131,28.099430701372544,803.3691870253206,2.8661780488398634,High School,,South,Married,Medical,Neutral,Low,0
1369,39.17211318258598,21358.64869186059,25.14397403369637,639.6401275469085,16.390871584751086,PhD,Part-time,North,Married,Car,Dissatisfied,Medium,1
1370,28.723882593734402,87365.29487088638,23.443386103904462,618.8672603857547,8.983015720228106,Master,Full-time,North,Married,Personal,,Medium,0
1371,38.29412209110731,30657.683276233987,23.142189497078686,730.0238442309026,3.3638219594972005,Master,Retired,South,Married,Home,Satisfied,Low,0
1372,43.9759794949454,25647.09473517254,27.06474016221017,549.0424007429701,7.1894356131173245,Bachelor,Full-time,Central,Single,Personal,Satisfied,Medium,1
1373,55.4137232935405,83389.30772070593,22.052756253802258,580.9822365795903,8.9601262556746,Associate,Full-time,East,Married,Personal,Satisfied,Low,1
1374,49.51124991302248,,24.857585142947332,656.1265042323759,2.1387603624726688,Master,Unemployed,Central,Married,Business,Very Satisfied,High,0
1375,63.838189490138674,51400.33917550084,30.25223285443687,742.5892092281133,11.135204760656318,High School,Full-time,North,Married,Medical,Dissatisfied,High,0
1376,28.791829245343408,93688.07314834106,19.993384605471775,695.151654065191,3.1788586372134375,Bachelor,Unemployed,South,Divorced,Home,Neutral,Low,0
1377,48.46784764064814,115331.04785479138,26.28166490129864,672.3492628264294,3.7518412430242787,High School,Self-employed,South,Single,Education,Satisfied,Medium,0
1378,40.20010406886022,107466.49963660345,17.555052936014974,657.0305961712414,40.0,Master,Full-time,South,Single,Business,Satisfied,Medium,0
1379,64.27763519861207,,27.639648350049765,686.0212269974097,9.267205293290171,High School,,South,Divorced,Education,Satisfied,Low,0
1380,28.300420575738183,90080.85715079756,21.605953946004696,668.148761461633,2.245282840401617,High School,Self-employed,East,Married,Personal,Very Satisfied,Low,0
1381,27.923337893830688,55658.19394163484,,557.3024952700757,0.0519974207241725,Bachelor,Part-time,West,Single,Home,Satisfied,Very High,0
1382,30.807288254671732,138073.94613858114,19.115263451773256,654.1471299469836,4.919825139345299,Bachelor,Unemployed,North,Married,Home,Very Dissatisfied,Low,0
1383,18.0,45513.44238047662,28.71039518400504,553.3680206974022,6.085516940624375,Bachelor,Unemployed,East,Married,Car,Dissatisfied,Medium,0
1384,31.690939739830867,39581.496089835164,32.605655392632464,657.2974288610741,5.260590793894186,High School,Full-time,Central,Divorced,Personal,Satisfied,High,0
1385,28.890408061355625,33918.703737656906,21.346552992897657,606.7416852660583,17.188635375755815,High School,Full-time,West,Married,Medical,Satisfied,Low,0
1386,39.804725437714495,54916.69812539652,22.190575355025302,850.0,9.937814480925994,Bachelor,Unemployed,West,Single,Education,Neutral,Low,0
1387,42.101071709325915,64863.17177656027,21.779021778117013,646.4095054623459,2.9785752972465223,PhD,Full-time,South,Married,Education,Dissatisfied,High,1
1388,60.514050070590635,65616.16549193139,24.07068655797848,523.6184390364571,,Master,Full-time,East,Divorced,Business,Satisfied,Low,1
1389,49.405086058232605,60445.86948044013,29.08710899594733,,3.231878782445798,Bachelor,Self-employed,Central,Married,Business,Satisfied,Medium,0
1390,31.077156132051165,73322.45667572515,23.662475330564384,,5.843736524445915,Master,Unemployed,South,Divorced,Home,Dissatisfied,High,0
1391,27.219023943819707,42893.47083956521,20.895208873968215,800.6027551537271,4.6787671396618356,Associate,Part-time,South,,Business,Satisfied,High,0
1392,43.903030058078066,29041.78141778352,16.40623146708355,596.9492840055153,3.8624355763825284,Bachelor,Full-time,North,Divorced,Education,Neutral,Very High,0
1393,22.157201515752295,27559.517062750736,34.509737532561985,507.5814823378724,3.1632618524574903,Bachelor,Part-time,West,Married,Education,Very Satisfied,High,0
1394,59.977505190252245,87994.59377358387,34.902478152073236,723.5153310287883,1.7390140401450485,Associate,Self-employed,Central,Married,Home,Neutral,Medium,0
1395,52.15328144865545,65003.30451754395,29.301185197442283,525.7461164690314,1.624128934928126,Bachelor,Unemployed,West,Single,Personal,Satisfied,High,1
